id,codigo,descripcion,descripcion_compras,tipo,ofin006_id,ofin001_id,ofpr010_id,ofin005_id,ofcm002_codigo,oftx020_id,categoria_fiscal,cant_disponible,observaciones,status,userid_creacion,fecha_creacion,fecha_ult_modificacion,userid_modificacion
127,228-04685,"SQLSvrStd SNGL SA OLV NL 1Y AqY1 AP","SQLSvrStd SNGL SA OLV NL 1Y AqY1 AP",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-28 16:28:40",NULL,
128,312-03040,"ExchgSvrStd SNGL SA OLV NL 1Y AqY1 AP","ExchgSvrStd SNGL SA OLV NL 1Y AqY1 AP",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-28 16:29:10",NULL,
129,5HU-00076,"SfBSvr SNGL SA OLV NL 1Y AqY1 AP","SfBSvr SNGL SA OLV NL 1Y AqY1 AP",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-08-28 16:29:40",NULL,
130,21SY000YLM,"ThinkPad E14 Gen 7 (Intel)","ThinkPad E14 Gen 7 (Intel)",P,2,1,2,0,WPL,0,G,0,,A,mcarosella,"2025-08-29 11:21:05",NULL,
131,*FLT-001,"Fletes y Transporte de Mercancías (Comercial)","Fletes y Transporte de Mercancías (Comercial)",S,NULL,44,3,4,,0,G,0,,A,admin,"2025-09-01 16:07:24",NULL,
132,*SIN-001,"Telecomunicaciones e Internet","Telecomunicaciones e Internet",S,NULL,45,12,2,,0,G,0,,A,ebolivar,"2025-09-02 09:27:55",NULL,
133,CFQ7TTC0LH1G,"Microsoft 365 Apps for business","Microsoft 365 Apps for business",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-09-04 10:45:05",NULL,
134,@XAS-001,"Servicios de Azure","Servicios de Azure",I,14,42,2,2,CLD,0,G,0,,A,ebolivar,"2025-09-08 11:13:13",NULL,
135,*POP-001,"Material POP Internos","Material POP Internos",S,NULL,11,12,2,,0,G,0,,A,ebolivar,"2025-09-08 14:13:51",NULL,
136,*SBN-001,"Comisiones y Gastos Bancarios","Comisiones y Gastos Bancarios",O,NULL,19,8,2,,0,G,0,,A,ebolivar,"2025-09-10 13:21:56",NULL,
137,878543-001,"HPE DL38X Gen10 SFF Box1/2 Cage/Backplane Kit","HPE DL38X Gen10 SFF Box1/2 Cage/Backplane Kit",P,1,2,2,1,HWR,0,G,0,,A,ebolivar,"2025-09-10 13:36:10",NULL,
138,876907-001,"HPE DL38X Gen10 12GB Storage SAS Expander card","HPE DL38X Gen10 12GB Storage SAS Expander card",P,1,2,2,1,HWR,0,G,0,,A,ebolivar,"2025-09-10 13:37:35",NULL,
139,*SLG-001,"Servicios Legales","Servicios Legales",S,NULL,48,14,2,,0,G,0,,A,ebolivar,"2025-09-10 16:35:14",NULL,
140,*FLT-002,"Air-Freight ","Air-Freight ",S,NULL,44,3,2,,0,G,0,,A,ebolivar,"2025-09-12 07:53:24",NULL,
141,*FLT-003,Handling,Handling,S,NULL,44,3,2,,0,G,0,,A,ebolivar,"2025-09-12 07:54:30",NULL,
142,*FLT-004,"Pick Up","Pick Up",S,NULL,44,3,2,,0,G,0,,A,ebolivar,"2025-09-12 07:55:48",NULL,
143,*FLT-005,"Ocean Freight","Ocean Freight",S,NULL,44,3,2,,0,G,0,,A,ebolivar,"2025-09-12 07:57:00",NULL,
144,BVX1200L-LM,"APC Back- UPS 1200VA AVR NEMA","APC Back- UPS 1200VA AVR NEMA",P,11,2,2,1,HWR,0,G,0,,A,ebolivar,"2025-09-12 14:50:48",NULL,
145,*TRL-001,"Traslados de Personal","Traslados de Personal (Comercial)",S,NULL,66,2,2,SER,0,G,0,,A,ebolivar,"2025-09-12 15:17:46",NULL,
146,Q9G71A,"HPE Aruba Networking AP-MNT-MP10-D","HPE Aruba Networking Central Switch Class-2 Foundation 3-year Subscription E-STU",I,1,4,2,0,SWR,0,G,0,,A,mcarosella,"2025-09-15 10:31:28",NULL,
445,*SVT-001,"Servicios Contables","Servicios Contables",O,NULL,89,9,0,,0,G,0,,A,ebolivar,"2026-04-20 11:51:47",NULL,
147,*MIL-001,"Materiales para Embalaje Comercial y Logística","Materiales para Embalaje Comercial y Logística",P,NULL,46,3,1,,0,G,0,,A,ebolivar,"2025-09-15 11:28:11",NULL,
148,*TDT-001,"Bono de Alimentación","TodoTicket Alimentación",O,NULL,49,6,2,,0,G,0,,A,ebolivar,"2025-09-15 14:28:58",NULL,
149,83GW005FLD,"Lenovo V15 G5 IRL 83GW005FLD","Lenovo V15 G5 IRL 83GW005FLD",P,17,2,2,0,HWR,0,G,0,,A,mcarosella,"2025-09-16 10:49:11",NULL,
150,*UNF-001,"Uniformes ","Uniformes ",O,NULL,50,6,1,,0,G,0,,A,ebolivar,"2025-09-16 16:17:21",NULL,
151,*MBR-001,"Suscripciones y Membresías ","CAVEDATOS ",O,NULL,51,12,2,,0,G,0,"Suscripciones y Membrecías ",A,ebolivar,"2025-09-17 10:25:47",NULL,
152,*OPT-001,"Obligaciones Patronales (Parafiscales)","Obligaciones Patronales (Parafiscales)",O,NULL,53,6,2,,0,E,0,"Banavih / Inces /Seguro Social",A,ebolivar,"2025-09-17 11:40:09",NULL,
153,*MIS-001,"Materiales e Insumos (Servicios)","Materiales e Insumos (Servicios)",S,NULL,47,4,2,,0,G,0,,A,ebolivar,"2025-09-18 10:47:39",NULL,
154,*LIC-001,"Licencias y Software (No Comercial)","Licencias y Software (No Comercial)",I,NULL,4,12,1,,0,G,0,,A,ebolivar,"2025-09-18 16:24:58",NULL,
155,*PRO-001,"Préstamos Otorgados a Terceros","Préstamos Otorgados a Terceros",O,NULL,54,8,2,,0,E,0,,A,ebolivar,"2025-09-18 16:30:34",NULL,
156,A1ZB6AW#ABM,"HP Mini IP Conf wMTR i713700T 16GB/256 PC Intel Core i7-13700T, 256GB SSD, 16GB DDR5, W11 IoT64 COL HIE, 1yr Wty, ax6G+BT","HP Mini IP Conf wMTR i713700T 16GB/256 PC Intel Core i7-13700T, 256GB SSD, 16GB DDR5, W11 IoT64 COL HIE, 1yr Wty, ax6G+BT",P,2,2,2,0,HWR,0,G,0,,A,mcarosella,"2025-09-19 10:27:42",NULL,
157,U95HCPV,"3y Poly+ HP Mini IP Conf G9 wMTR i7 13700T 16GB/256PC","3y Poly+ HP Mini IP Conf G9 wMTR i7 13700T 16GB/256PC",P,2,2,2,0,CPS,0,G,0,,A,mcarosella,"2025-09-19 10:29:10",NULL,
158,875K5AA,"Poly TC10 Touch Controller Black","Poly TC10 Touch Controller Black",P,2,2,2,0,HWR,0,G,0,,A,mcarosella,"2025-09-19 10:29:47",NULL,
159,P37760312,"3yr Poly+ TC10","3yr Poly+ TC10",P,2,2,2,0,CPS,0,G,0,,A,mcarosella,"2025-09-19 10:30:15",NULL,
160,*MLA-001,"Materiales de Limpieza ","Materiales de Limpieza ",O,NULL,55,12,1,,0,G,0,,A,ebolivar,"2025-09-22 16:24:31",NULL,
161,*MCO-001,"Materiales de Cafetería","Materiales de Cafetería",O,NULL,56,12,1,,0,G,0,,A,ebolivar,"2025-09-22 16:26:33",NULL,
162,JZ399AAE,"HPE Aruba Networking ClearPass NAC Cx000V VM-Based Appliance License E-LTU","HPE Aruba Networking ClearPass NAC Cx000V VM-Based Appliance License E-LTU",I,1,4,2,0,SER,0,G,0,,A,mcarosella,"2025-09-24 09:30:12",NULL,
163,H9WX3E,"Aruba 3Y FC SW CP Cx000V VMAppl E-L SVC  [for JZ399AAE]","Aruba 3Y FC SW CP Cx000V VMAppl E-L SVC  [for JZ399AAE]",I,1,73,2,0,CPS,0,G,0,,A,mcarosella,"2025-09-24 09:31:15",NULL,
164,JZ403AAE,"HPE Aruba Networking ClearPass Access License 2500 Concurrent Endpoints E-LTU","HPE Aruba Networking ClearPass Access License 2500 Concurrent Endpoints E-LTU",I,1,4,2,0,SWR,0,G,0,,A,mcarosella,"2025-09-24 09:32:01",NULL,
165,HA0B0E,"Aruba 3Y FC SW CP NLAC 2500 CE E-L SVC  [for JZ403AAE]","Aruba 3Y FC SW CP NLAC 2500 CE E-L SVC  [for JZ403AAE]",I,1,4,2,0,CPS,0,G,0,,A,mcarosella,"2025-09-24 09:32:36",NULL,
166,784629-001,"Mini-SAS cable kit (Includes six cables) ","Mini-SAS cable kit (Includes six cables) ",P,1,1,2,0,HWR,0,G,1,,A,mcarosella,"2025-09-24 12:10:27",NULL,
167,869803-001,"HPE Mini SAS Cable","HPE Mini SAS Cable",P,1,1,2,0,HWR,0,G,0,,A,mcarosella,"2025-09-24 12:11:10",NULL,
168,869802-001,"HPE Mini SAS Cable","HPE Mini SAS Cable",P,1,1,2,0,HWR,0,G,0,,A,mcarosella,"2025-09-24 12:11:38",NULL,
169,*EVE-001,"Eventos ","Eventos ",S,NULL,13,5,2,,0,G,0,,A,ebolivar,"2025-09-24 17:19:17",NULL,
170,R2H28A,"HPE Aruba Networking AP-505 (RW) Dual Radio 2x2 802.11ax Internal Antennas Unified Campus AP","HPE Aruba Networking AP-505 (RW) Dual Radio 2x2 802.11ax Internal Antennas Unified Campus AP",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-09-30 12:25:09",NULL,
171,HP9W2E,"Aruba 3Y FC NBD Exch HW AP-505 SVC  [for R2H28A]","Aruba 3Y FC NBD Exch HW AP-505 SVC  [for R2H28A]",I,NULL,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-09-30 12:27:22",NULL,
172,*HCM-001,"Seguros HCM","Seguros HCM",O,NULL,57,6,2,,0,G,0,,A,ebolivar,"2025-10-02 15:42:32",NULL,
173,*SYF-001,"Seguro de Responsabilidad Civil","Seguro de Responsabilidad Civil",O,NULL,24,6,2,,0,G,0,,A,ebolivar,"2025-10-03 11:27:47",NULL,
174,*SYF-002,"Seguro de Responsabilidad Patronal","Seguro de Responsabilidad Patronal",O,NULL,24,6,2,,0,G,0,,A,ebolivar,"2025-10-03 11:28:42",NULL,
175,P88230312,"3YR POLY+ HP Mini Conferencing PC with MICROSOFT TEAMS ROOMS","3YR POLY+ HP Mini Conferencing PC with MICROSOFT TEAMS ROOMS",P,2,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-10-06 14:41:27",NULL,
176,5HH65A,"HP 4303DW Color Laserjet PRO","HP 4303DW Color Laserjet PRO",P,2,2,2,1,WPL,0,G,0,,A,mcarosella,"2025-10-08 10:44:20",NULL,
177,683240-001,"SPS-Battery PCM 764W Assy","SPS-Battery PCM 764W Assy",P,1,1,2,1,HWR,0,G,1,,A,mcarosella,"2025-10-09 11:05:20",NULL,
178,683245-001,"SPS-NODE MODULE 7200 NO HBA","SPS-NODE MODULE 7200 NO HBA",P,1,1,2,1,HWR,0,G,1,,A,mcarosella,"2025-10-09 11:10:42",NULL,
179,727386-001,"SPS-PCM 764W Assy without Battery Gold","SPS-PCM 764W Assy without Battery Gold",P,1,1,2,1,HWR,0,G,1,,A,mcarosella,"2025-10-09 11:11:13",NULL,
180,683232-001,"SPS-Enclosure Midplane 2U24 Assy","SPS-Enclosure Midplane 2U24 Assy",P,1,1,2,1,HWR,0,E,1,,A,mcarosella,"2025-10-09 11:14:47",NULL,
181,*MOF-002,"Mantenimiento de Oficina y Áreas Comunes","Mantenimiento de Oficina y Áreas Comunes",S,NULL,15,12,2,,0,G,0,,A,ebolivar,"2025-10-10 15:19:28",NULL,
182,*OTR-001,"Otros Costos y Gastos no Deducibles","Otros Costos y Gastos no Deducibles",O,NULL,36,8,0,,0,E,0,,A,ebolivar,"2025-10-14 16:08:35",NULL,
183,*EVI-001,"Eventos y Agasajos al Personal","Eventos y Agasajos al Personal",S,NULL,14,5,0,,0,G,0,,A,ebolivar,"2025-10-16 10:36:34",NULL,
184,*PAN-001,"Pasaje Aéreo Nacional","Pasaje Aéreo Nacional",O,NULL,59,12,0,,0,G,0,,A,ebolivar,"2025-10-17 11:39:04",NULL,
185,*PAI-001,"Pasaje Aéreo Internacional","Pasaje Aéreo Internacional",O,NULL,60,12,0,,0,G,0,,A,ebolivar,"2025-10-17 11:41:18",NULL,
186,*HAN-001,"Hospedaje y Alojamiento Nacional","Hospedaje y Alojamiento Nacional",O,NULL,61,12,4,,0,G,0,,A,ebolivar,"2025-10-17 11:42:11",NULL,
187,*HAI-001,"Hospedaje y Alojamiento Internacional","Hospedaje y Alojamiento Internacional",O,NULL,62,12,4,,0,G,0,,A,ebolivar,"2025-10-17 11:43:49",NULL,
188,CN598-67005,"HP Assembly main Tray for OfficeJet Pro","HP Assembly main Tray for OfficeJet Pro",P,2,1,2,0,MPS,0,G,0,,A,mcarosella,"2025-10-21 11:06:36",NULL,
189,*GRD-002,"Reembolso de Gastos Comerciales","Reembolso de Gastos Comerciales",S,NULL,38,8,0,,0,E,0,,A,ebolivar,"2025-10-22 10:53:42",NULL,
190,*INA-001,"Aranceles AD - Valorem","Impuestos por Nacionalización y Aduanas",S,NULL,8,3,0,,0,E,0,,A,ebolivar,"2025-10-24 12:50:45",NULL,
191,*OCI-001,"Comisiones y Honorarios Agentes Aduanales","Comisiones y Honorarios Agentes Aduanales",O,NULL,63,3,0,,0,G,0,,A,ebolivar,"2025-10-24 12:54:06",NULL,
192,697387-001,"SPS-Drive HD 300GB 6G SAS 15K","SPS-Drive HD 300GB 6G SAS 15K",P,1,1,2,1,SER,0,G,3,,A,mcarosella,"2025-10-24 13:28:39",NULL,
193,P05394-001,"SPS DRB HDD 600GB 15K LFF SAS","SPS DRB HDD 600GB 15K LFF SAS",P,1,1,2,1,SER,0,G,2,,A,mcarosella,"2025-10-24 13:29:16",NULL,
194,737573-001,"450GB SAS hard drive - 15,000 RPM, 3.5-inch large form factor 
","450GB SAS hard drive - 15,000 RPM, 3.5-inch large form factor 
",P,1,1,2,1,SER,0,G,0,,A,mcarosella,"2025-10-24 13:29:54",NULL,
195,881457-B21,"HPE 2.4TB SAS 12G Mission Critical 10K SFF SC 3-year Warranty 512e Multi Vendor HDD","HPE 2.4TB SAS 12G Mission Critical 10K SFF SC 3-year Warranty 512e Multi Vendor HDD",P,1,2,2,0,HWR,0,G,0,,A,mcarosella,"2025-10-27 11:37:37",NULL,
196,*GAL-001,"Gastos de Alimentación","Gastos de Alimentación (Viáticos)",O,NULL,64,1,2,,0,G,0,,A,admin,"2025-10-27 11:59:48",NULL,
197,*GV-001,"Otros Gastos de Viaje (Impevistos) ***** Indicar suficiente detalle en descipción","Otros Gastos de Viaje (Impevistos) ***** Indicar suficiente detalle en descipción",O,NULL,67,1,0,,0,G,0,,A,admin,"2025-10-27 14:35:06",NULL,
198,*INA-002,"Tasas de Aduana","Tasas de Aduana",S,NULL,8,3,0,,0,E,0,,A,ebolivar,"2025-10-27 15:31:22",NULL,
199,*INA-003,"Impuesto al Valor Agregado (IVA) en Importaciones","Impuesto al Valor Agregado (IVA) en Importaciones",S,NULL,8,3,0,,0,E,0,,A,ebolivar,"2025-10-27 16:36:02",NULL,
200,*DSA-001,"Desarrollo y Soporte de Aplicaciones Internas","Desarrollo y Soporte de Aplicaciones Internas",S,NULL,68,1,4,,0,G,0,,A,admin,"2025-10-28 14:39:05",NULL,
201,B4U37AA,"8GB Certified Memory DDR3-1600 (PC3-12800) 1024x64 CL11 1.5v 240 Pin DIMM, Non-ECC","8GB Certified Memory DDR3-1600 (PC3-12800) 1024x64 CL11 1.5v 240 Pin DIMM, Non-ECC",P,2,1,2,1,WPL,0,G,0,,A,mcarosella,"2025-10-28 15:21:07",NULL,
202,CT500BX500SSD1,"Crucial® BX500 500GB 3D NAND SATA 2.5-inch SSD - 3yr Warranty","Crucial® BX500 500GB 3D NAND SATA 2.5-inch SSD - 3yr Warranty",P,2,1,2,1,WPL,0,G,0,,A,mcarosella,"2025-10-28 15:21:40",NULL,
203,*SCM-001,"Seguros de Carga Aérea, Marítima y Terrestre","Seguros de Carga Aérea, Marítima y Terrestre",S,NULL,69,3,2,,0,G,0,,A,ebolivar,"2025-10-30 11:04:41",NULL,
204,P65392-B21,"HPE DL20 Gen11 4SFF Ht Plg CTO Svr","HPE DL20 Gen11 4SFF Ht Plg CTO Svr",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:41:17",NULL,
205,P77162-B21,"INT Xeon 6369P FIO CPU for HPE","INT Xeon 6369P FIO CPU for HPE",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:42:26",NULL,
206,P64336-B21,"HPE 16GB 1Rx8 PC5-4800B-E STND Kit","HPE 16GB 1Rx8 PC5-4800B-E STND Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:42:57",NULL,
207,P40497-B21,"HPE 480GB SATA RI SFF BC MV SSD","HPE 480GB SATA RI SFF BC MV SSD",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:44:00",NULL,
208,P52753-B21,"HPE DL320 Gen11 FH Riser Kit","HPE DL320 Gen11 FH Riser Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:44:30",NULL,
209,P51178-B21,"BCM 5719 1Gb 4p BASE-T Adptr","BCM 5719 1Gb 4p BASE-T Adptr",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:45:11",NULL,
210,P01366-B21,"HPE 96W Smart Stg Li-ion Batt 145mm Kit","HPE 96W Smart Stg Li-ion Batt 145mm Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:45:44",NULL,
211,P58335-B21,"HPE MR408i-o Gen11 SPDM Storage Cntlr","HPE MR408i-o Gen11 SPDM Storage Cntlr",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:46:11",NULL,
212,865438-B21,"HPE 800W FS Ti Ht Plg LH Pwr Sply Kit","HPE 800W FS Ti Ht Plg LH Pwr Sply Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:48:35",NULL,
213,AF573A,"HPE Rdnt 2m 10A C13-C14 Jpr Cord","HPE Rdnt 2m 10A C13-C14 Jpr Cord",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:49:00",NULL,
214,S1A05A,"HPE Cmp Cloud Mgmt Srv FIO Enablement","HPE Cmp Cloud Mgmt Srv FIO Enablement",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:49:34",NULL,
215,P65411-B21,"HPE DL20 Gen11 Ext OCP Cbl Kit","HPE DL20 Gen11 Ext OCP Cbl Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:54:29",NULL,
216,P65412-B21,"HPE DL20 Gen11 2LFF/4SFF OCP Cbl Kit","HPE DL20 Gen11 2LFF/4SFF OCP Cbl Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:54:54",NULL,
217,P64576-B21,"HPE Easy Install Rail 12 Kit","HPE Easy Install Rail 12 Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-05 13:55:22",NULL,
218,E6U64ABE,"HPE iLO Adv Elec Lic 3yr Support","HPE iLO Adv Elec Lic 3yr Support",I,1,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-11-05 13:56:25",NULL,
219,R7A12AAE,"HPE COM Std 5yr Up ProLiant SaaS","HPE COM Std 5yr Up ProLiant SaaS",I,1,42,2,1,SWR,0,G,0,,A,mcarosella,"2025-11-05 13:57:37",NULL,
220,HU4A6A3,"HPE 3Y Tech Care Essential SVC","HPE 3Y Tech Care Essential SVC",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-11-05 13:58:37",NULL,
221,HU4A6A30C8G,"HPE DL20 Gen11 Support","HPE DL20 Gen11 Support",I,1,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-11-05 13:59:11",NULL,
222,*MDG-001,"Publicidad Digital","Publicidad Digital",S,NULL,22,5,4,,0,G,0,,A,ebolivar,"2025-11-05 15:43:04",NULL,
223,*OIP-001,"Declaración de Provisión de Pensiones (DPP)","Declaración de Provisión de Pensiones (DPP)",O,NULL,72,9,0,,0,E,0,,A,ebolivar,"2025-11-06 10:37:35",NULL,
224,*IVA-001,"I.V.A. por Pagar","I.V.A. por Pagar",O,NULL,71,9,0,,0,E,0,,A,ebolivar,"2025-11-06 10:39:18",NULL,
225,*RRP-001,"Retenciones de ISLR por Pagar","Retenciones de ISLR por Pagar",O,NULL,70,9,0,,0,E,0,,A,ebolivar,"2025-11-06 10:40:33",NULL,
226,AD4202BK," Adaptador unno tekno HDMI macho VGA hembra "," Adaptador unno tekno HDMI macho VGA hembra ",P,NULL,1,2,1,WPL,0,G,0,,A,mbastidas,"2025-11-06 18:03:06",NULL,
227,697388-001,"450GB SAS hard drive-10,000 RPM, 2.5-inch small form factor SFF
","450GB SAS hard drive - 10,000 RPM, 2.5-inch small form factor (SFF)
",P,1,1,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-07 09:29:08",NULL,
228,*MOF-003,"Material de Oficina ","Material de Oficina (No Servicios)",O,NULL,74,12,2,,0,G,0,,A,admin,"2025-11-08 10:38:29",NULL,
229,*RSL-001,"Otros Costos de RRHH","Otros Costos de RRHH",S,NULL,10,6,0,,0,E,0,,A,ebolivar,"2025-11-10 09:10:06",NULL,
230,BV650,"APC UNIDAD EASY UPS BV 650VA AVR 120V ","APC UNIDAD EASY UPS BV 650VA AVR 120V ",P,11,2,2,0,HWR,0,G,0,,A,mbastidas,"2025-11-11 11:54:34",NULL,
231,C7SH6EC,"HP EB8G1a14AI RA7P350 14 32GB/512 PC","HP EB8G1a14AI RA7P350 14 32GB/512 PC",P,2,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-11 14:41:49",NULL,
232,U80M4E,"HP 5y Priority Managemt PC 5K+ seats SVC","HP 5y Priority Managemt PC 5K+ seats SVC",I,2,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-11-11 14:42:39",NULL,
233,U85X3E,"HP 5y ONS PDA TRV NB","HP 5y ONS PDA TRV NB",I,2,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-11-11 14:43:08",NULL,
234,U87CGE,"HP 5y One Battery ONSITE Replacement","HP 5y One Battery ONSITE Replacement",I,2,73,2,1,CPS,0,G,0,,A,mcarosella,"2025-11-11 14:43:44",NULL,
235,5TW10AA,"HP USB-C Dock G5 SWIS2","HP USB-C Dock G5 SWIS2",P,2,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-11 14:44:34",NULL,
236,6N4E8AA,"HP E22 G5 FHD Monitor","HP E22 G5 FHD Monitor",P,2,2,2,0,HWR,0,G,0,,A,mcarosella,"2025-11-11 14:45:48",NULL,
237," P65392-B21-0D1","Factory integrated","Factory integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:32:03",NULL,
238," P64336-B21-0D1","Factory integrated","Factory integrated",P,1,2,2,0,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:33:00",NULL,
239," P40497-B21-0D1","Factory Integrated","Factory Integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:33:42",NULL,
240," P52753-B21-0D1","Factory integrated","Factory integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:34:13",NULL,
241," P51178-B21-0D1","Factory Integrated","Factory Integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:34:48",NULL,
242," P01366-B21-0D1","Factory Integrated","Factory Integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:35:21",NULL,
243," P58335-B21-0D1","Factory Integrated","Factory Integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:35:58",NULL,
244," 865438-B21-0D1","Factory Integrated","Factory Integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:36:31",NULL,
245," AF573A-0D1","Factory Integrated","Factory Integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:37:02",NULL,
246," P65411-B21-0D1","Factory integrated","Factory integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:37:35",NULL,
247," P65412-B21-0D1","Factory integrated","Factory integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:38:17",NULL,
248," P64576-B21-0D1","Factory integrated","Factory integrated",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-12 07:38:49",NULL,
249,AD3006BK,"ADAPTADOR UNNO TEKNO DISPLAY PORT MACHO A VGA HEMBRA","ADAPTADOR UNNO TEKNO DISPLAY PORT MACHO A VGA HEMBRA",P,11,2,2,0,HWR,0,G,0,,A,mbastidas,"2025-11-13 09:00:59",NULL,
250,*OCL-001,"Obsequios a Clientes","Obsequios a Clientes",O,NULL,76,5,2,,0,G,0,,A,admin,"2025-11-17 15:20:09",NULL,
251,*OBC-001,"Obsequios a Trabajadores","Obsequios a Trabajadores",O,NULL,75,6,2,,0,G,0,,A,admin,"2025-11-17 15:21:55",NULL,
252,R6U02A," HPE StoreOnce 3660 80TB Base System"," HPE StoreOnce 3660 80TB Base System",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-20 13:47:22",NULL,
253,169-09048 ," Office Professional Plus SLng LSA OLV NL 1Y Aq Y3 AP"," Office Professional Plus SLng LSA OLV NL 1Y Aq Y3 AP",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-11-20 13:48:56",NULL,
254,6VC-00981,"Win Remote Desktop Services CAL SLng LSA OLV NL 3Y Aq Y1 AP UCAL","Win Remote Desktop Services CAL SLng LSA OLV NL 1Y Aq Y1 AP UCAL",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-11-20 13:49:30",NULL,
255,6VC-00701 ,"Win Remote Desktop Services CAL SLng LSA OLV NL 1Y Aq Y1 AP UCAL","Win Remote Desktop Services CAL SLng LSA OLV NL 1Y Aq Y1 AP UCAL",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-11-20 13:51:18",NULL,
256,269-09048,"Office Professional Plus SLng LSA OLV NL 1Y Aq Y3 AP","Office Professional Plus SLng LSA OLV NL 1Y Aq Y3 AP",I,14,4,2,1,SWR,0,G,0,,A,mcarosella,"2025-11-20 15:50:16",NULL,
257,R18-01853,"Win Server CAL SLng LSA OLV NL 3Y Aq Y1 AP UCAL","Win Server CAL SLng LSA OLV NL 3Y Aq Y1 AP UCAL",I,14,4,2,0,SWR,0,G,0,,A,mcarosella,"2025-11-20 16:15:11",NULL,
258,*CNF-001,"Participación en Conferencias y Semniarios","Participación en Conferencias y Semniarios",O,NULL,78,14,2,,0,G,0,,A,lgondelles,"2025-11-20 16:42:28",NULL,
259,P00918-B21,"HPE 8GB 1Rx8 PC4-2933Y-R Smart Kit","HPE 8GB 1Rx8 PC4-2933Y-R Smart Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-21 13:09:18",NULL,
260,P49028-B21,"HPE 960GB SAS RI SFF SC MV SSD","HPE 960GB SAS RI SFF SC MV SSD",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-21 13:10:05",NULL,
261,867982-B21,"HPE DL360 Gen10 LP Riser Kit","HPE DL360 Gen10 LP Riser Kit",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-21 13:10:43",NULL,
262,P9D94A,"HPE SN1100Q 16Gb 2p FC HBA","HPE SN1100Q 16Gb 2p FC HBA",P,1,2,2,1,HWR,0,G,0,,A,mcarosella,"2025-11-21 13:13:32",NULL,
